review_id,product_category,product_name,review_text,rating,review_date,verified_purchase,helpful_votes
REV01393,Fashion,Running Shoes,This is exactly what I needed. It's comfortable and fits perfectly. 👍 but I wish it came in more color options.,5.0,2024-01-14,True,0
REV00891,Home & Kitchen,Air Fryer,<p>Not worth the money at all. I found scratches on it right out of the packaging. 💔,1.0,2025-10-19,True,6
REV01039,Books & Media,Fiction Novel,"It's exactly what was advertised, nothing more. Good enough for occasional use. 🤷",3.0,2025-06-18,False,1
REV00926,Beauty & Personal Care,Electric Trimmer,"It works as described, no complaints, no excitement. Packaging was standard, nothing memorable.",3.0,2024-01-06,True,5
REV01233,Books & Media,Biography,Exceeded my expectations. Battery life lasts way longer than advertised.,4.0,2024-10-26,True,0
REV00531,Sports & Outdoors,Resistance Bands,COULDN'T BE HAPPIER WITH THIS PURCHASE. IT LOOKS EVEN BETTER THAN THE PICTURES ONLINE. ✨,5.0,2025-07-04,True,12
REV01481,Books & Media,Cookbook,"Not bad, but not great either. It does what it says, just don't expect much extra.",3.0,2025-10-07,False,1
REV00766,Home & Kitchen,Bedsheet Set,Exceeded my expectations. It looks even better than the pictures online. 👍,4.0,2024-02-27,True,2
REV01287,Electronics,Bluetooth Speaker,"Highly recommend this to everyone. Delivery was super fast, arrived a day early. 🔥",4.0,2025-01-17,True,1
REV01004,Fashion,Cotton T-Shirt,Best purchase I've made this year. It looks even better than the pictures online. 🔥,4.0,2025-10-31,True,4
REV00951,Sports & Outdoors,Resistance Bands,"HIGHLY RECOMMEND THIS TO EVERYONE. DELIVERY WAS SUPER FAST, ARRIVED A DAY EARLY. ✨",4.0,2024-05-23,True,0
REV01276,Books & Media,Cookbook,Fantastic value for the price. Customer service was quick to respond when I had a question. http://example-shop.com/review,4.0,2024-02-01,True,0
REV01412,Fashion,Sunglasses,This is exactly what I needed. It's comfortable and fits perfectly. ✨,5.0,2025-11-11,True,0
REV01224,Beauty & Personal Care,Lip Balm Set,A decent option if you're on a budget. I might consider other brands next time. 🙂,3.0,2025-08-03,False,0
REV01402,Sports & Outdoors,Camping Tent,Couldn't  be happier with this purchase. My family loves it just as much as I do. 🔥,5.0,2025-03-25,True,9
REV00983,Books & Media,Fiction Novel,Best purchase I've made this year. My family loves it just as much as I do.,4.0,2024-09-07,True,2
REV00814,Books & Media,Self-Help Book,"It's fine, meets basic expectations. There are better alternatives but this works fine too. 🤷",3.0,2024-07-01,True,2
REV01061,Sports & Outdoors,Resistance Bands,Fantastic value for the price. It's comfortable and fits perfectly. ❤️ although it took longer to arrive than promised.,5.0,2024-08-17,True,2
REV00685,Beauty & Personal Care,Sunscreen Lotion,A decent option if you're on a budget. The design is simple but functional. 🤷,3.0,2024-05-24,False,0
REV00801,Books & Media,Kids Story Set,"</p>It's an okay product, nothing special. It's comparable to other products in this price range. 🤷",3.0,2025-04-11,True,1
REV01182,Beauty & Personal Care,Lip Balm Set,Reasonable purchase overall. Good enough for occasional use. 🙂,3.0,2024-02-25,True,1
REV00410,Electronics,Wireless Earbuds,&amp;One of the worst products I've bought online. The size was completely different from what was described. 😢,1.0,2024-11-19,True,1
REV00994,Home & Kitchen,Non-Stick Pan Set,,5.0,2025-10-15,False,2
REV00238,Sports & Outdoors,Cycling Helmet,I'm so impressed with the quality. It's comfortable and fits perfectly. 👍 https://bit.ly/3xample,4.0,2024-12-09,True,14
REV00297,Electronics,Bluetooth Speaker,A decent option if you're on a budget. The design is simple but functional. 🙂,3.0,2025-03-07,True,1
REV00201,Home & Kitchen,Bedsheet Set,This broke within a few days of use. The stitching came apart almost immediately. 😡,2.0,2025-10-22,True,6
REV00376,Beauty & Personal Care,Sunscreen Lotion,This broke within a few days of use. The size was completely different from what was described. 😢,2.0,2024-01-11,True,8
REV01617,Sports & Outdoors,Resistance Bands,"It's fine, meets basic expectations. It does what it says, just don't expect much extra.",3.0,2024-06-03,True,0
REV00100,Books & Media,Cookbook,COULDN'T BE HAPPIER WITH THIS PURCHASE. THE COLOR AND FINISH LOOK GREAT IN PERSON. 😊,5.0,2025-09-13,True,4
REV00687,Sports & Outdoors,Dumbbell Set,Highly  recommend this to everyone. Setup was simple and took less than five minutes. ✨,5.0,2025-02-11,True,2
REV00648,Electronics,Bluetooth Speaker,Absolutely  loved this product! It's comfortable and fits perfectly. 😊 but I wish it came in more color options.   ,5.0,2024-07-21,True,0
REV00110,Sports & Outdoors,Resistance Bands,I'm so impressed with the quality. Battery life lasts way longer than advertised. ✨,5.0,2024-03-27,True,5
REV00180,Books & Media,Biography,"<p>five stars, no doubt. it looks even better than the pictures online. ❤️",5.0,2024-10-29,True,2
REV00623,Beauty & Personal Care,Sunscreen Lotion,"This is exactly what I needed. Delivery was super fast, arrived a day early. 🔥 but the delivery experience could definitely be better. https://bit.ly/3xample",5.0,2025-07-22,True,2
REV00421,Beauty & Personal Care,Sunscreen Lotion,Very frustrating experience overall. The stitching came apart almost immediately.,1.0,2024-02-13,False,3
REV00631,Fashion,Leather Wallet,"</p>It's an okay product, nothing special. It's a bit bulkier than I expected.",3.0,2025-10-02,True,4
REV01351,Electronics,Bluetooth Speaker,Highly recommend this to everyone. My family loves it just as much as I do. 😊,4.0,2025-03-05,True,11
REV01778,Sports & Outdoors,Camping Tent,This broke within a few days of use. There was a strange smell straight out of the box.,2.0,2025-05-04,True,2
REV00159,Fashion,Running Shoes,,4.0,2024-04-19,False,0
REV01739,Fashion,Sunglasses,"Five stars, no doubt. Battery life lasts way longer than advertised.",5.0,2024-12-03,False,2
REV00135,Books & Media,Comic Collection,Best purchase I've made this year. Battery life lasts way longer than advertised. ✨,4.0,2025-08-09,True,1
REV00486,Fashion,Backpack,"Five stars, no doubt. It's comfortable and fits perfectly. 👍 http://example-shop.com/review",5.0,2024-06-10,True,8
REV00888,Beauty & Personal Care,Lip Balm Set,Works  like a charm. It looks even better than the pictures online. 🔥 although the price is a bit high for what you get.,5.0,2024-10-09,True,1
REV00053,Beauty & Personal Care,Face Serum,Exceeded my expectations. Setup was simple and took less than five minutes. 👍,5.0,2025-07-17,True,0
REV01258,Books & Media,Cookbook,works like a charm. setup was simple and took less than five minutes. although it took longer to arrive than promised.,4.0,2024-10-16,True,7
REV01275,Electronics,Power Bank,,4.0,2025-10-11,True,0
REV00330,Sports & Outdoors,Cycling Helmet,"Works like a charm. Delivery was super fast, arrived a day early. ❤️",5.0,2025-11-18,True,2
REV00969,Electronics,Wireless Earbuds,A decent option if you're on a budget. It's comparable to other products in this price range. 🙂,3.0,2024-03-21,True,5
REV00737,Electronics,Laptop Stand,Fantastic value for the price. Customer service was quick to respond when I had a question.,5.0,2024-12-27,False,1
REV00755,Sports & Outdoors,Yoga Mat,best purchase i've made this year. the color and finish look great in person. ❤️ https://bit.ly/3xample,4.0,2025-05-21,True,4
REV01024,Books & Media,Self-Help Book,One of the worst products I've bought online. It doesn't match the pictures shown online at all. 😡,1.0,2025-08-01,True,3
REV01349,Home & Kitchen,Vacuum Cleaner,Highly recommend this to everyone. Setup was simple and took less than five minutes. 👍 even though customer service was slow to respond.,5.0,2024-04-25,False,1
REV01529,Books & Media,Kids Story Set,   ,4.0,2024-08-06,True,0
REV00023,Home & Kitchen,Vacuum Cleaner,A  decent option if you're on a budget. Shipping took the standard amount of time. 🙂,3.0,2024-09-28,True,3
REV00785,Electronics,Bluetooth Speaker,This is exactly what I needed. It's comfortable and fits perfectly. 😊 www.shopreview-site.com/r/12345   ,4.0,2024-06-14,True,1
REV00474,Books & Media,Comic Collection,Extremely poor quality. The size was completely different from what was described. 👎,2.0,2024-09-28,True,6
REV00609,Fashion,Cotton T-Shirt,This was a complete waste of time. The size was completely different from what was described.,1.0,2025-01-04,True,3
REV01691,Home & Kitchen,Air Fryer,   ,4.0,2025-09-26,False,1
REV01203,Fashion,Backpack,Exceeded  my expectations. Setup was simple and took less than five minutes. ❤️ but I wish it came in more color options.,5.0,2025-06-08,True,2
REV01797,Books & Media,Comic Collection,"This is exactly what I needed. Delivery was super fast, arrived a day early. ❤️",4.0,2025-01-19,True,2
REV00290,Beauty & Personal Care,Face Serum,I'm so impressed with the quality. It looks even better than the pictures online. https://bit.ly/3xample,4.0,2024-02-08,True,0
REV00468,Sports & Outdoors,Dumbbell Set,"It works as described, no complaints, no excitement. There are better alternatives but this works fine too. 🤷",3.0,2025-01-26,True,0
REV00605,Sports & Outdoors,Resistance Bands,Reasonable  purchase overall. It's comparable to other products in this price range.,3.0,2024-05-09,True,17
REV00067,Electronics,Smartwatch,This was a complete waste of time. I found scratches on it right out of the packaging. 👎,2.0,2024-09-02,True,1
REV00452,Home & Kitchen,Blender,"It's fine, meets basic expectations. The design is simple but functional.",3.0,2025-09-02,True,2
REV01788,Fashion,Backpack,Exceeded my expectations. It looks even better than the pictures online. 👍,5.0,2025-03-21,True,1
REV01041,Electronics,Power Bank,I regret buying this. Customer support never replied to my emails. 💔,1.0,2025-10-23,True,0
REV01351,Electronics,Bluetooth Speaker,Highly recommend this to everyone. My family loves it just as much as I do. 😊,4.0,2025-03-05,True,11
REV01337,Books & Media,Comic Collection,I'm so impressed with the quality. It's comfortable and fits perfectly. 🔥,5.0,2025-09-12,True,0
REV00144,Sports & Outdoors,Cycling Helmet,Fantastic value for the price. Setup was simple and took less than five minutes. 🔥 but I wish it came in more color options.,4.0,2025-05-21,True,2
REV01429,Sports & Outdoors,Camping Tent,&amp;A decent option if you're on a budget. It's comparable to other products in this price range. http://example-shop.com/review,3.0,2024-05-19,True,0
REV00717,Sports & Outdoors,Yoga Mat,Best purchase I've made this year. The packaging was neat and nothing was damaged. 🔥,4.0,2024-04-30,False,3
REV01192,Home & Kitchen,Electric Kettle,Highly recommend this to everyone. My family loves it just as much as I do. 👍,5.0,2025-01-25,True,1
REV01368,Fashion,Denim Jacket,Couldn't be happier with this purchase. The color and finish look great in person. ✨,5.0,2025-08-22,True,4
REV01440,Electronics,USB-C Hub,Works like a charm. It looks even better than the pictures online. ✨   ,4.0,2025-03-15,True,0
REV00533,Sports & Outdoors,Dumbbell Set,"This is exactly what I needed. Delivery was super fast, arrived a day early. ❤️ although the price is a bit high for what you get.",4.0,2024-03-25,True,4
REV01145,Beauty & Personal Care,Lip Balm Set,Absolutely loved this product! Setup was simple and took less than five minutes. 😊,4.0,2024-07-28,True,0
REV00683,Electronics,Smartwatch,Couldn't  be happier with this purchase. My family loves it just as much as I do.,5.0,2025-02-28,True,0
REV00090,Electronics,USB-C Hub,ABSOLUTELY LOVED THIS PRODUCT! CUSTOMER SERVICE WAS QUICK TO RESPOND WHEN I HAD A QUESTION. 😊,5.0,2024-04-26,True,0
REV00222,Beauty & Personal Care,Lip Balm Set,highly recommend this to everyone. it looks even better than the pictures online. 🔥 www.shopreview-site.com/r/12345,4.0,2024-01-09,True,1
REV01602,Home & Kitchen,Electric Kettle,"It's exactly what was advertised, nothing more. It does what it says, just don't expect much extra. 🙂",3.0,2024-02-13,True,5
REV01132,Electronics,Wireless Earbuds,"Five stars, no doubt. It's comfortable and fits perfectly. 🔥",5.0,2025-02-09,True,1
REV00473,Books & Media,Comic Collection,Middle of the road experience. The design is simple but functional. 🙂,3.0,2024-10-10,True,0
REV00624,Fashion,Cotton T-Shirt,"Very frustrating experience overall. The instructions were confusing and unclear. 💔 On the plus side, it did arrive quickly.",2.0,2024-09-08,True,0
REV01577,Books & Media,Self-Help Book,Fantastic  value for the price. My family loves it just as much as I do. ❤️ even though customer service was slow to respond. http://example-shop.com/review,5.0,2025-01-10,False,1
REV01518,Fashion,Leather Wallet,"It's  fine, meets basic expectations. The design is simple but functional. 🙂",3.0,2024-09-18,True,0
REV01495,Beauty & Personal Care,Moisturizer Cream,BEST PURCHASE I'VE MADE THIS YEAR. BATTERY LIFE LASTS WAY LONGER THAN ADVERTISED. ❤️ BUT THE DELIVERY EXPERIENCE COULD DEFINITELY BE BETTER.,5.0,2025-02-04,True,5
REV01584,Books & Media,Biography,Highly recommend this to everyone. It's comfortable and fits perfectly. 🔥,5.0,2024-09-23,True,0
REV00421,Beauty & Personal Care,Sunscreen Lotion,Very frustrating experience overall. The stitching came apart almost immediately.,1.0,2024-02-13,False,3
REV00831,Sports & Outdoors,Dumbbell Set,"<br>I'm so impressed with the quality. Delivery was super fast, arrived a day early. 😊",4.0,2024-12-14,True,2
REV00141,Books & Media,Cookbook,Fantastic value for the price. It looks even better than the pictures online.,5.0,2024-12-14,True,1
REV00463,Home & Kitchen,Electric Kettle,Best  purchase I've made this year. The build quality feels premium and sturdy.,4.0,2024-06-22,True,0
REV00912,Books & Media,Comic Collection,i'm so impressed with the quality. the build quality feels premium and sturdy. 🔥 although it took longer to arrive than promised.,4.0,2024-08-28,True,4
