review_id,product_category,product_name,review_text,rating,review_date,verified_purchase,helpful_votes,clean_tokens,vader_compound,vader_pos,vader_neu,vader_neg,sentiment_label,dominant_emotion
REV00945,Books & Media,Biography,This is exactly what I needed. The build quality feels premium and sturdy. 😊,5,2025-09-15,True,14,exactly needed build quality feel premium sturdy,0.7184,0.273,0.727,0.0,Positive,None Detected
REV00233,Electronics,Wireless Earbuds,"Five stars, no doubt. The packaging was neat and nothing was damaged. ❤️",5,2024-02-26,True,1,five star doubt packaging neat nothing damaged,0.7591,0.406,0.594,0.0,Positive,Trust
REV01201,Beauty & Personal Care,Hair Dryer,Absolutely loved this product! It looks even better than the pictures online. 🔥,4,2024-11-05,True,0,absolutely loved product look even better picture online,0.7171,0.373,0.505,0.121,Positive,None Detected
REV00777,Books & Media,Self-Help Book,"Couldn't be happier with this purchase. Delivery was super fast, arrived a day early. 🔥",5,2025-03-02,True,6,couldnt happier purchase delivery super fast arrived day early,-0.0711,0.185,0.569,0.246,Negative,None Detected
REV00501,Books & Media,Cookbook,"It's exactly what was advertised, nothing more. Some features could be improved in future versions. 🤷",3,2025-12-02,True,2,exactly advertised nothing feature could improved future version,0.4767,0.162,0.838,0.0,Positive,None Detected
REV00950,Sports & Outdoors,Cycling Helmet,Best purchase I've made this year. It's comfortable and fits perfectly. ✨,4,2025-12-17,False,4,best purchase ive made year comfortable fit perfectly,0.9325,0.636,0.364,0.0,Positive,None Detected
REV01009,Books & Media,Biography,I'm so impressed with the quality. Setup was simple and took less than five minutes. ✨,4,2024-04-23,True,6,impressed quality setup simple took less five minute,0.6901,0.289,0.711,0.0,Positive,None Detected
REV00996,Sports & Outdoors,Yoga Mat,Absolutely loved this product! My family loves it just as much as I do. ✨,5,2024-08-21,True,0,absolutely loved product family love much,0.8881,0.466,0.534,0.0,Positive,Joy
REV01560,Fashion,Leather Wallet,A decent option if you're on a budget. There are better alternatives but this works fine too.,3,2024-11-18,True,0,decent option youre budget better alternative work fine,0.4854,0.217,0.783,0.0,Positive,Trust
REV00859,Beauty & Personal Care,Moisturizer Cream,This was a complete waste of time. The size was completely different from what was described. 😡,1,2025-03-02,False,3,complete waste time size completely different described,-0.4215,0.0,0.859,0.141,Negative,Disgust
REV00743,Fashion,Cotton T-Shirt,Absolutely loved this product! Customer service was quick to respond when I had a question. 🔥,4,2024-09-29,True,1,absolutely loved product customer service quick respond question,0.474,0.215,0.67,0.115,Positive,None Detected
REV00362,Electronics,Wireless Earbuds,"Not worth the money at all. It doesn't match the pictures shown online at all. On the plus side, it did arrive quickly.",1,2025-08-11,False,4,not worth money doesnt match picture shown online plus side arrive quickly,-0.1695,0.0,0.93,0.07,Negative,Anticipation
REV01566,Home & Kitchen,Electric Kettle,Couldn't be happier with this purchase. My family loves it just as much as I do. ❤️,5,2025-11-04,True,5,couldnt happier purchase family love much,0.2321,0.165,0.712,0.124,Positive,Joy
REV01416,Books & Media,Cookbook,Couldn't be happier with this purchase. The packaging was neat and nothing was damaged. 😊,4,2025-01-30,True,3,couldnt happier purchase packaging neat nothing damaged,0.4854,0.304,0.506,0.19,Positive,None Detected
REV00352,Beauty & Personal Care,Lip Balm Set,"Best purchase I've made this year. Delivery was super fast, arrived a day early. 👍",4,2025-02-02,False,0,best purchase ive made year delivery super fast arrived day early,0.8442,0.367,0.633,0.0,Positive,None Detected
REV01327,Fashion,Leather Wallet,Highly recommend this to everyone. It's comfortable and fits perfectly. 😊,4,2024-09-13,False,0,highly recommend everyone comfortable fit perfectly,0.9459,0.62,0.38,0.0,Positive,Trust
REV00811,Books & Media,Fiction Novel,Fantastic value for the price. Battery life lasts way longer than advertised. 👍,4,2025-01-22,True,0,fantastic value price battery life last way longer advertised,0.7184,0.333,0.667,0.0,Positive,None Detected
REV01507,Books & Media,Biography,Average quality for the price. Some features could be improved in future versions. 🙂,3,2024-08-22,True,1,average quality price feature could improved future version,0.701,0.293,0.707,0.0,Positive,None Detected
REV00324,Books & Media,Biography,exceeded my expectations. customer service was quick to respond when i had a question. 😊,4,2024-08-21,False,3,exceeded expectation customer service quick respond question,0.7184,0.261,0.739,0.0,Positive,Anticipation
REV01700,Books & Media,Fiction Novel,reasonable purchase overall. shipping took the standard amount of time. 🙂,3,2024-12-03,True,2,reasonable purchase overall shipping took standard amount time,0.4033,0.184,0.816,0.0,Positive,Anticipation
REV01359,Home & Kitchen,Air Fryer,I'm so impressed with the quality. The build quality feels premium and sturdy. ❤️,5,2024-10-17,True,10,impressed quality build quality feel premium sturdy,0.5256,0.195,0.805,0.0,Positive,None Detected
REV00821,Electronics,Wireless Earbuds,Best purchase I've made this year. Battery life lasts way longer than advertised. 🔥,4,2024-05-05,True,5,best purchase ive made year battery life last way longer advertised,0.4215,0.226,0.645,0.129,Positive,None Detected
REV01798,Beauty & Personal Care,Lip Balm Set,"Five stars, no doubt. The packaging was neat and nothing was damaged. ❤️",4,2024-03-09,True,3,five star doubt packaging neat nothing damaged,0.7591,0.406,0.594,0.0,Positive,Trust
REV00543,Beauty & Personal Care,Electric Trimmer,Fantastic value for the price. The color and finish look great in person. 🔥,5,2025-01-10,True,1,fantastic value price color finish look great person,0.8271,0.449,0.444,0.107,Positive,None Detected
REV01751,Fashion,Leather Wallet,"It's fine, meets basic expectations. There are better alternatives but this works fine too.",3,2025-10-20,True,4,fine meet basic expectation better alternative work fine,0.5499,0.335,0.665,0.0,Positive,Anticipation
REV00526,Fashion,Sunglasses,I'm so impressed with the quality. It looks even better than the pictures online. ✨,5,2024-04-26,True,2,impressed quality look even better picture online,0.8221,0.417,0.583,0.0,Positive,None Detected
REV01793,Fashion,Denim Jacket,Highly recommend this to everyone. Battery life lasts way longer than advertised. 🔥,4,2024-01-12,True,1,highly recommend everyone battery life last way longer advertised,0.101,0.172,0.679,0.148,Positive,Trust
REV01243,Beauty & Personal Care,Electric Trimmer,Highly recommend this to everyone. The packaging was neat and nothing was damaged. 😊 even though customer service was slow to respond.,4,2024-04-12,True,11,highly recommend everyone packaging neat nothing damaged even though customer service slow respond,0.828,0.323,0.606,0.072,Positive,Trust
REV00459,Books & Media,Biography,Reasonable purchase overall. Good enough for occasional use. 🤷,3,2024-08-19,True,8,reasonable purchase overall good enough occasional use,0.4404,0.244,0.756,0.0,Positive,Surprise
REV00478,Electronics,Power Bank,"Fantastic value for the price. Delivery was super fast, arrived a day early. ✨",4,2025-10-24,True,1,fantastic value price delivery super fast arrived day early,0.9042,0.55,0.45,0.0,Positive,None Detected
REV00651,Electronics,Wireless Earbuds,I regret buying this. Customer support never replied to my emails. 👎,1,2024-02-17,True,8,regret buying customer support never replied email,-0.0258,0.164,0.667,0.17,Neutral,Sadness
REV00959,Home & Kitchen,Non-Stick Pan Set,This is exactly what I needed. Battery life lasts way longer than advertised. ❤️,5,2025-08-23,True,2,exactly needed battery life last way longer advertised,0.0,0.0,1.0,0.0,Neutral,None Detected
REV01107,Fashion,Sunglasses,Really disappointed with this purchase. The stitching came apart almost immediately. 😡,1,2025-01-19,True,9,really disappointed purchase stitching came apart almost immediately,-0.5256,0.0,0.78,0.22,Negative,Anger
REV00014,Home & Kitchen,Vacuum Cleaner,A DECENT OPTION IF YOU'RE ON A BUDGET. I MIGHT CONSIDER OTHER BRANDS NEXT TIME.,3,2024-01-08,True,2,decent option youre budget might consider brand next time,0.0,0.0,1.0,0.0,Neutral,None Detected
REV01528,Home & Kitchen,Non-Stick Pan Set,I'm so impressed with the quality. Battery life lasts way longer than advertised.,5,2025-11-14,False,10,impressed quality battery life last way longer advertised,0.5256,0.22,0.78,0.0,Positive,None Detected
REV00974,Home & Kitchen,Blender,This is exactly what I needed. My family loves it just as much as I do. ✨ even though customer service was slow to respond.,4,2025-06-29,True,0,exactly needed family love much even though customer service slow respond,0.7184,0.207,0.793,0.0,Positive,Joy
REV01268,Fashion,Denim Jacket,Best purchase I've made this year. Setup was simple and took less than five minutes. 🔥 but I wish it came in more color options.,5,2025-10-04,True,5,best purchase ive made year setup simple took less five minute wish came color option,0.6652,0.206,0.737,0.057,Positive,None Detected
REV00369,Sports & Outdoors,Camping Tent,"Five stars, no doubt. The build quality feels premium and sturdy. 🔥 although it took longer to arrive than promised.",4,2024-12-29,True,5,five star doubt build quality feel premium sturdy although took longer arrive promised,0.2982,0.192,0.708,0.1,Positive,Anticipation
REV00984,Beauty & Personal Care,Hair Dryer,Average quality for the price. I might consider other brands next time.,3,2024-09-07,True,1,average quality price might consider brand next time,0.0,0.0,1.0,0.0,Neutral,Anticipation
REV00342,Beauty & Personal Care,Moisturizer Cream,"It's fine, meets basic expectations. Good enough for occasional use. 🙂",3,2024-05-17,True,3,fine meet basic expectation good enough occasional use,0.7305,0.417,0.583,0.0,Positive,Anticipation
REV00971,Home & Kitchen,Blender,This broke within a few days of use. I found scratches on it right out of the packaging. 👎,1,2024-07-09,True,1,broke within day use found scratch right packaging,-0.4215,0.0,0.872,0.128,Negative,Fear
REV00707,Books & Media,Comic Collection,Does the job but nothing extraordinary. Shipping took the standard amount of time. 🤷,3,2024-09-20,True,0,job nothing extraordinary shipping took standard amount time,0.0,0.0,1.0,0.0,Neutral,Anticipation
REV00692,Books & Media,Cookbook,Works like a charm. My family loves it just as much as I do.,5,2024-02-05,False,0,work like charm family love much,0.836,0.447,0.553,0.0,Positive,Joy
REV00280,Books & Media,Cookbook,I'm so impressed with the quality. Customer service was quick to respond when I had a question. ✨,5,2025-11-28,True,2,impressed quality customer service quick respond question,0.6901,0.262,0.738,0.0,Positive,None Detected
REV01364,Electronics,Laptop Stand,I regret buying this. It doesn't match the pictures shown online at all. 💔,1,2024-11-24,True,0,regret buying doesnt match picture shown online,-0.1779,0.19,0.543,0.267,Negative,Sadness
REV01589,Electronics,Power Bank,Highly recommend this to everyone. The build quality feels premium and sturdy.,5,2024-12-29,True,6,highly recommend everyone build quality feel premium sturdy,0.4201,0.202,0.798,0.0,Positive,Trust
REV01705,Home & Kitchen,Bedsheet Set,"It's fine, meets basic expectations. There are better alternatives but this works fine too. 🤷",3,2024-03-30,True,0,fine meet basic expectation better alternative work fine,0.5499,0.299,0.701,0.0,Positive,Anticipation
REV00963,Electronics,Smartwatch,"Five stars, no doubt. Customer service was quick to respond when I had a question. ✨",5,2024-11-06,True,0,five star doubt customer service quick respond question,0.5283,0.24,0.76,0.0,Positive,Trust
REV00401,Electronics,Laptop Stand,Highly recommend this to everyone. The build quality feels premium and sturdy.,5,2025-03-20,True,0,highly recommend everyone build quality feel premium sturdy,0.4201,0.202,0.798,0.0,Positive,Trust
REV00336,Sports & Outdoors,Water Bottle,Does the job but nothing extraordinary. There are better alternatives but this works fine too. 🤷,3,2024-06-18,True,6,job nothing extraordinary better alternative work fine,0.7227,0.287,0.713,0.0,Positive,None Detected
REV00169,Fashion,Backpack,this is exactly what i needed. battery life lasts way longer than advertised. 🔥,5,2024-12-22,True,3,exactly needed battery life last way longer advertised,-0.34,0.0,0.844,0.156,Negative,Anger
REV00595,Books & Media,Biography,Average quality for the price. The design is simple but functional. 🙂,3,2024-08-28,True,3,average quality price design simple functional,0.5515,0.215,0.785,0.0,Positive,None Detected
REV01153,Home & Kitchen,Blender,Best purchase I've made this year. The color and finish look great in person. 👍,5,2025-05-28,True,1,best purchase ive made year color finish look great person,0.8519,0.372,0.628,0.0,Positive,None Detected
REV00482,Books & Media,Kids Story Set,Average quality for the price. Good enough for occasional use. 🙂,3,2025-09-25,True,1,average quality price good enough occasional use,0.6534,0.327,0.673,0.0,Positive,Surprise
